goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	28.982	False	28.982	E : Estimated data	31.183	False	31.183	E : Estimated data	31.088	False	31.088	E : Estimated data	32.976	False	32.976	E : Estimated data	32.443	False	32.443	E : Estimated data	33.715	False	33.715	E : Estimated data	33.768	False	33.768	E : Estimated data	32.616	False	32.616	E : Estimated data	33.459	False	33.459	E : Estimated data	30.47	False	30.47	E : Estimated data	30.386	False	30.386	E : Estimated data	29.689	False	29.689	E : Estimated data	31.224	False	31.224	E : Estimated data	30.967	False	30.967	E : Estimated data	31.254	False	31.254	E : Estimated data	31.241	False	31.241	E : Estimated data	30.454	False	30.454	30.454	False	30.454	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	3.542	False	3.542	E : Estimated data	3.711	False	3.711	E : Estimated data	3.832	False	3.832	E : Estimated data	3.953	False	3.953	E : Estimated data	4.106	False	4.106	E : Estimated data	4.032	False	4.032	E : Estimated data	4.246	False	4.246	E : Estimated data	4.363	False	4.363	E : Estimated data	4.191	False	4.191	E : Estimated data	4.167	False	4.167	E : Estimated data	4.277	False	4.277	E : Estimated data	4.469	False	4.469	E : Estimated data	4.436	False	4.436	E : Estimated data	4.292	False	4.292	E : Estimated data	4.581	False	4.581	E : Estimated data	5.128	False	5.128	E : Estimated data	5.303	False	5.303	5.303	False	5.303	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	0.648	False	0.648	E : Estimated data	0.647	False	0.647	E : Estimated data	0.672	False	0.672	E : Estimated data	0.736	False	0.736	E : Estimated data	0.77	False	0.77	E : Estimated data	0.733	False	0.733	E : Estimated data	0.726	False	0.726	E : Estimated data	0.8	False	0.8	E : Estimated data	0.839	False	0.839	E : Estimated data	1.065	False	1.065	E : Estimated data	1.356	False	1.356	E : Estimated data	1.377	False	1.377	E : Estimated data	1.863	False	1.863	E : Estimated data	1.777	False	1.777	E : Estimated data	1.964	False	1.964	E : Estimated data	1.986	False	1.986	E : Estimated data	1.945	False	1.945	1.945	False	1.945	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	43.766	False	43.766	E : Estimated data	49.224	False	49.224	E : Estimated data	50.854	False	50.854	E : Estimated data	54.066	False	54.066	E : Estimated data	54.019	False	54.019	E : Estimated data	56.558	False	56.558	E : Estimated data	51.356	False	51.356	E : Estimated data	47.716	False	47.716	E : Estimated data	52.945	False	52.945	E : Estimated data	44.126	False	44.126	E : Estimated data	54.917	False	54.917	E : Estimated data	59.637	False	59.637	E : Estimated data	61.068	False	61.068	E : Estimated data	80.392	False	80.392	E : Estimated data	87.687	False	87.687	E : Estimated data	82.734	False	82.734	E : Estimated data	85.994	False	85.994	85.994	False	85.994	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	31.879	False	31.879	E : Estimated data	32.889	False	32.889	E : Estimated data	32.504	False	32.504	E : Estimated data	35.07	False	35.07	E : Estimated data	35.594	False	35.594	E : Estimated data	34.5	False	34.5	E : Estimated data	35.462	False	35.462	E : Estimated data	36.038	False	36.038	E : Estimated data	35.306	False	35.306	E : Estimated data	35.683	False	35.683	E : Estimated data	38.386	False	38.386	E : Estimated data	36.887	False	36.887	E : Estimated data	36.081	False	36.081	E : Estimated data	35.951	False	35.951	E : Estimated data	35.73	False	35.73	E : Estimated data	36.071	False	36.071	E : Estimated data	35.519	False	35.519	35.519	False	35.519	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	94.385	False	94.385	E : Estimated data	95.524	False	95.524	E : Estimated data	98.043	False	98.043	E : Estimated data	100.67	False	100.67	E : Estimated data	112.813	False	112.813	E : Estimated data	114.984	False	114.984	E : Estimated data	124.532	False	124.532	E : Estimated data	136.431	False	136.431	E : Estimated data	130.525	False	130.525	E : Estimated data	133.785	False	133.785	E : Estimated data	129.623	False	129.623	E : Estimated data	131.074	False	131.074	E : Estimated data	132.709	False	132.709	E : Estimated data	133.556	False	133.556	E : Estimated data	141.607	False	141.607	E : Estimated data	150.797	False	150.797	E : Estimated data	153.378	False	153.378	153.378	False	153.378	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	4.878	False	4.878	E : Estimated data	5.87	False	5.87	E : Estimated data	5.099	False	5.099	E : Estimated data	5.203	False	5.203	E : Estimated data	5.291	False	5.291	E : Estimated data	6.773	False	6.773	E : Estimated data	7.15	False	7.15	E : Estimated data	6.898	False	6.898	E : Estimated data	6.528	False	6.528	E : Estimated data	8.009	False	8.009	E : Estimated data	8.843	False	8.843	E : Estimated data	9.498	False	9.498	E : Estimated data	9.764	False	9.764	E : Estimated data	9.874	False	9.874	E : Estimated data	10.588	False	10.588	E : Estimated data	10.683	False	10.683	E : Estimated data	10.156	False	10.156	10.156	False	10.156	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	3.282	False	3.282	E : Estimated data	3.415	False	3.415	E : Estimated data	3.59	False	3.59	E : Estimated data	3.713	False	3.713	E : Estimated data	3.766	False	3.766	E : Estimated data	3.47	False	3.47	E : Estimated data	3.599	False	3.599	E : Estimated data	3.731	False	3.731	E : Estimated data	3.946	False	3.946	E : Estimated data	4.098	False	4.098	E : Estimated data	4.659	False	4.659	E : Estimated data	4.871	False	4.871	E : Estimated data	5.044	False	5.044	E : Estimated data	4.936	False	4.936	E : Estimated data	5.189	False	5.189	E : Estimated data	5.682	False	5.682	E : Estimated data	6.407	False	6.407	6.407	False	6.407	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	26.403	False	26.403	E : Estimated data	24.337	False	24.337	E : Estimated data	25.525	False	25.525	E : Estimated data	24.876	False	24.876	E : Estimated data	28.768	False	28.768	E : Estimated data	28.633	False	28.633	E : Estimated data	28.032	False	28.032	E : Estimated data	30.924	False	30.924	E : Estimated data	35.21	False	35.21	E : Estimated data	37.747	False	37.747	E : Estimated data	41.104	False	41.104	E : Estimated data	44.238	False	44.238	E : Estimated data	43.503	False	43.503	E : Estimated data	44.293	False	44.293	E : Estimated data	47.476	False	47.476	E : Estimated data	48.813	False	48.813	E : Estimated data	51.332	False	51.332	51.332	False	51.332	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	68.131	False	68.131	E : Estimated data	67.878	False	67.878	E : Estimated data	66.846	False	66.846	E : Estimated data	69.029	False	69.029	E : Estimated data	70.527	False	70.527	E : Estimated data	71.502	False	71.502	E : Estimated data	65.547	False	65.547	E : Estimated data	69.022	False	69.022	E : Estimated data	71.179	False	71.179	E : Estimated data	71.468	False	71.468	E : Estimated data	77.128	False	77.128	E : Estimated data	77.755	False	77.755	E : Estimated data	80.408	False	80.408	E : Estimated data	89.65	False	89.65	E : Estimated data	95.714	False	95.714	E : Estimated data	103.891	False	103.891	E : Estimated data	114.752	False	114.752	114.752	False	114.752	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	289.591	False	289.591	E : Estimated data	288.64	False	288.64	E : Estimated data	282.611	False	282.611	E : Estimated data	293.13	False	293.13	E : Estimated data	296.745	False	296.745	E : Estimated data	296.261	False	296.261	E : Estimated data	308.078	False	308.078	E : Estimated data	306.295	False	306.295	E : Estimated data	301.597	False	301.597	E : Estimated data	291.472	False	291.472	E : Estimated data	307.493	False	307.493	E : Estimated data	303.188	False	303.188	E : Estimated data	296.941	False	296.941	E : Estimated data	292.407	False	292.407	E : Estimated data	279.259	False	279.259	E : Estimated data	282.697	False	282.697	E : Estimated data	293.127	False	293.127	293.127	False	293.127	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	57.852	False	57.852	E : Estimated data	57.757	False	57.757	E : Estimated data	61.695	False	61.695	E : Estimated data	56.908	False	56.908	E : Estimated data	58.125	False	58.125	E : Estimated data	61.386	False	61.386	E : Estimated data	56.445	False	56.445	E : Estimated data	54.632	False	54.632	E : Estimated data	52.832	False	52.832	E : Estimated data	53.077	False	53.077	E : Estimated data	47.561	False	47.561	E : Estimated data	47.055	False	47.055	E : Estimated data	45.67	False	45.67	E : Estimated data	43.741	False	43.741	E : Estimated data	42.835	False	42.835	E : Estimated data	46.995	False	46.995	E : Estimated data	47.374	False	47.374	47.374	False	47.374	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	21.258	False	21.258	E : Estimated data	22.477	False	22.477	E : Estimated data	26.559	False	26.559	E : Estimated data	27.859	False	27.859	E : Estimated data	30.867	False	30.867	E : Estimated data	33.212	False	33.212	E : Estimated data	38.464	False	38.464	E : Estimated data	43.997	False	43.997	E : Estimated data	46.922	False	46.922	E : Estimated data	48.041	False	48.041	E : Estimated data	55.483	False	55.483	E : Estimated data	62.456	False	62.456	E : Estimated data	69.526	False	69.526	E : Estimated data	71.181	False	71.181	E : Estimated data	76.585	False	76.585	E : Estimated data	77.637	False	77.637	E : Estimated data	79.071	False	79.071	79.071	False	79.071	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	86.222	False	86.222	E : Estimated data	91.341	False	91.341	E : Estimated data	90.898	False	90.898	E : Estimated data	96.974	False	96.974	E : Estimated data	93.734	False	93.734	E : Estimated data	92.633	False	92.633	E : Estimated data	95.286	False	95.286	E : Estimated data	92.382	False	92.382	E : Estimated data	91.071	False	91.071	E : Estimated data	77.431	False	77.431	E : Estimated data	74.725	False	74.725	E : Estimated data	80.859	False	80.859	E : Estimated data	78.578	False	78.578	E : Estimated data	69.186	False	69.186	E : Estimated data	68.368	False	68.368	E : Estimated data	69.472	False	69.472	E : Estimated data	67.889	False	67.889	67.889	False	67.889	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	1474.379	False	1474.379	E : Estimated data	1474.654	False	1474.654	E : Estimated data	1465.836	False	1465.836	E : Estimated data	1493.88	False	1493.88	E : Estimated data	1488.186	False	1488.186	E : Estimated data	1481.879	False	1481.879	E : Estimated data	1537.685	False	1537.685	E : Estimated data	1533.707	False	1533.707	E : Estimated data	1553.821	False	1553.821	E : Estimated data	1440.663	False	1440.663	E : Estimated data	1529.207	False	1529.207	E : Estimated data	1604.722	False	1604.722	E : Estimated data	1551.043	False	1551.043	E : Estimated data	1513.796	False	1513.796	E : Estimated data	1487.115	False	1487.115	E : Estimated data	1466.33	False	1466.33	E : Estimated data	1438.598	False	1438.598	1438.598	False	1438.598	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	234.617	False	234.617	E : Estimated data	238.288	False	238.288	E : Estimated data	255.319	False	255.319	E : Estimated data	266.342	False	266.342	E : Estimated data	282.109	False	282.109	E : Estimated data	298.037	False	298.037	E : Estimated data	316.647	False	316.647	E : Estimated data	333.179	False	333.179	E : Estimated data	364.251	False	364.251	E : Estimated data	379.468	False	379.468	E : Estimated data	419.164	False	419.164	E : Estimated data	434.637	False	434.637	E : Estimated data	463.416	False	463.416	E : Estimated data	471.131	False	471.131	E : Estimated data	506.686	False	506.686	E : Estimated data	531.554	False	531.554	E : Estimated data	527.235	False	527.235	527.235	False	527.235	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	3.521	False	3.521	E : Estimated data	3.836	False	3.836	E : Estimated data	3.917	False	3.917	E : Estimated data	3.81	False	3.81	E : Estimated data	4.439	False	4.439	E : Estimated data	4.626	False	4.626	E : Estimated data	4.437	False	4.437	E : Estimated data	4.981	False	4.981	E : Estimated data	5.219	False	5.219	E : Estimated data	5.374	False	5.374	E : Estimated data	5.461	False	5.461	E : Estimated data	5.788	False	5.788	E : Estimated data	5.67	False	5.67	E : Estimated data	6.003	False	6.003	E : Estimated data	6.685	False	6.685	E : Estimated data	7.517	False	7.517	E : Estimated data	8.16	False	8.16	8.16	False	8.16	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	42.939	False	42.939	E : Estimated data	45.003	False	45.003	E : Estimated data	48.581	False	48.581	E : Estimated data	52.145	False	52.145	E : Estimated data	56.345	False	56.345	E : Estimated data	49.497	False	49.497	E : Estimated data	51.685	False	51.685	E : Estimated data	50.098	False	50.098	E : Estimated data	48.277	False	48.277	E : Estimated data	45.62	False	45.62	E : Estimated data	45.832	False	45.832	E : Estimated data	49.988	False	49.988	E : Estimated data	44.57	False	44.57	E : Estimated data	45.377	False	45.377	E : Estimated data	38.064	False	38.064	E : Estimated data	44.46	False	44.46	E : Estimated data	45.474	False	45.474	45.474	False	45.474	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	42.136	False	42.136	E : Estimated data	42.053	False	42.053	E : Estimated data	41.316	False	41.316	E : Estimated data	38.183	False	38.183	E : Estimated data	39.637	False	39.637	E : Estimated data	37.87	False	37.87	E : Estimated data	38.297	False	38.297	E : Estimated data	39.431	False	39.431	E : Estimated data	39.367	False	39.367	E : Estimated data	40.349	False	40.349	E : Estimated data	44.291	False	44.291	E : Estimated data	46.754	False	46.754	E : Estimated data	45.973	False	45.973	E : Estimated data	46.487	False	46.487	E : Estimated data	45.775	False	45.775	E : Estimated data	44.158	False	44.158	E : Estimated data	45.265	False	45.265	45.265	False	45.265	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	36.882	False	36.882	E : Estimated data	37.368	False	37.368	E : Estimated data	36.9	False	36.9	E : Estimated data	37.41	False	37.41	E : Estimated data	36.213	False	36.213	E : Estimated data	37.262	False	37.262	E : Estimated data	36.484	False	36.484	E : Estimated data	35.705	False	35.705	E : Estimated data	35.424	False	35.424	E : Estimated data	32.609	False	32.609	E : Estimated data	34.572	False	34.572	E : Estimated data	32.855	False	32.855	E : Estimated data	31.251	False	31.251	E : Estimated data	31.785	False	31.785	E : Estimated data	29.171	False	29.171	E : Estimated data	29.445	False	29.445	E : Estimated data	30.213	False	30.213	30.213	False	30.213	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	44.238	False	44.238	E : Estimated data	48.811	False	48.811	E : Estimated data	57.188	False	57.188	E : Estimated data	60.317	False	60.317	E : Estimated data	73.466	False	73.466	E : Estimated data	79.119	False	79.119	E : Estimated data	81.435	False	81.435	E : Estimated data	89.816	False	89.816	E : Estimated data	100.978	False	100.978	E : Estimated data	111.638	False	111.638	E : Estimated data	126.131	False	126.131	E : Estimated data	125.634	False	125.634	E : Estimated data	124.776	False	124.776	E : Estimated data	130.06	False	130.06	E : Estimated data	143.894	False	143.894	E : Estimated data	168.746	False	168.746	E : Estimated data	187.103	False	187.103	187.103	False	187.103	2016
