topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	670	Saint Vincent and the Grenadines	VCT	1	-61.19024321	13.24627968	Subscriptions per 100 inhabitants	0			[2009]: Decrease due to operator updating their records to exclude inactive subscriptions.	[2009]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.19	64.94	80.47	101.33	119.18	110.86	120.56	120.53	116.11	114.63	105.16	103.65	103.65	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	674	San Marino	SMR	1	12.46329038	43.93841766	Subscriptions per 100 inhabitants	0			[2014]: Estimate.	[2014]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	53.78	57.6	57.72	57.61	79.88	97.56	99.11	114.23	115.21	116.95	118.85	115.16	115.16	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	17	Middle Africa	1	678	Sao Tome and Principe	STP	1	6.609772265	0.241554875	Subscriptions per 100 inhabitants	0			[2009,2014-2015]: Estimate.	[2009,2014-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	7.73	11.6	18.42	30.04	46.66	57.64	62.8	64.95	64.94	64.94	65.09	65.09	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	6.83	57.37	77.64	109.59	136.54	167.43	189.17	194.51	187.36	184.2	179.56	176.59	176.59	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.54	15.35	25.75	30.5	44.03	54.83	64.43	70.16	83.57	92.93	98.84	99.95	99.95	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	Subscriptions per 100 inhabitants	0			[2005-2011]: Including inactive pre-paid subscriptions. [2012]: Break in the time series. [2012]: Data refers to pre-paid subscriptions active in the last 3 months (or 90 days).	[2005-2011]: Y compris les abonnements prépayés inactifs. [2012]: Discontinuité dans la série. [2012]: Les données portent sur les abonnements prépayés actifs pendant le dernier mois (30 jours).	[2005-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2005-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.		67.02	81.46	104.48	119.83	124.4	125.3	130.25	117.77	119.39	122.13	120.52	120.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	Subscriptions per 100 inhabitants	0			[2007]: Data as at the end of September. [2008-2009]: Data as at the end of January. [2010]: Data as at end of January of the following year.	[2007]: Données à la fin de septembre. [2008-2009]: Données à la fin de janvier. [2010]: Année finissant le 31 javier de l'année suivante.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	32.54	67.52	79.74	86.7	103.98	122.18	128.92	137.9	147.8	147.34	162.19	158.12	158.12	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	Subscriptions per 100 inhabitants	0			[2007,2009,2011-2015]: Estimate.	[2007,2009,2011-2015]: Données estimatives.	[2000,2007-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2007-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.29000000000000004			14.33	18.24	20.56	34.77	36.43	36.96	65.66	76.66	89.53	89.53	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	Subscriptions per 100 inhabitants	0			[2007-2013]: Includes inactive subscriptions. [2014]: Decline was due to the regulatory controls on prepaid SIM cards which restricts each end user to hold no more than 3 prepaid cards. [2015]: Data as at the end of December. [2015]: Estimate.	[2007-2013]: Y compris les abonnés inactifs. [2014]: La baisse est due aux contrôles réglementaires sur les cartes SIM prépayées restreignant chaque utilisateur final à ne pas détenir plus de 3 cartes prépayées. [2015]: Données estimatives. [2015]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	70.12	97.53	103.78	125.19	132.3	138.69	145.4	150.12	152.13	155.92	146.89	146.14	146.14	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	Subscriptions per 100 inhabitants	0			[2000,2005-2007]: Includes inactive subscriptions. [2008]: Break in the time series. [2008]: Data refers to subscriptions active in the last 3 months (or 90 days).	[2000,2005-2007]: Y compris les abonnés inactifs. [2008]: Discontinuité dans la série. [2008]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	23.08	84.21	90.66	112.25	101.93	101.34	109.05	109.98	111.91	113.91	116.94	122.31	122.31	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	Subscriptions per 100 inhabitants	0			[2015]: Estimate.	[2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.9700000000000001	11.29	22.03	52.02	85.7	111.37	125.29	141.6	145.02	134.97	147.11	130.64	130.64	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	Subscriptions per 100 inhabitants	0			[2005]: Data refers to active subscriptions only.	[2005]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	61.1	87.95	90.57	95.46	101.1	102.75	103.3	105.17	108.39	110.21	112.08	113.22	113.22	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	Subscriptions per 100 inhabitants	0			[2006-2010,2012,2015]: Estimate.	[2006-2010,2012,2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.08	5.91	6.33	6.73	6.86	6.83	6.73	18.17	22.56	49.38	50.9	52.47	52.47	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	18	Southern Africa	1	710	South Africa	ZAF	1	24.67184355	-29.99957544	Subscriptions per 100 inhabitants	0			[2007,2009,2011-2012]: Estimate.	[2007,2009,2011-2012]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	18.59	70.4	81.08	85.28	89.52	91.25	97.9	123.2	130.56	145.64	149.19	159.27	159.27	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	716	Zimbabwe	ZWE	1	29.86909584	-19.00075492	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.13	5.09	6.67	9.62	12.94	30.96	58.88	68.87	91.91	96.35	80.82	84.79	84.79	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	724	Spain	ESP	1	-3.554078296	40.39211472	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	60.24	98.4	103.76	108.41	109.68	111.58	111.28	113.06	108.36	106.89	107.95	107.9	107.9	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	728	South Sudan	SSD	1	30.32618773	7.290839152	Subscriptions per 100 inhabitants	0			[2010]: Data obtained from five mobile operators. [2012-2014]: Data obtained from all four mobile GSM operators. [2015]: Estimate.	[2010]: Chiffre obtenu des cinq opérateurs de téléphonie mobile dans le pays. [2012-2014]: Chiffre obtenu des quatre opérateurs de téléphonie mobile dans le pays. [2015]: Données estimatives.	[2010-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2010-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.							14.45	17.34	21.22	25.26	24.5	23.86	23.86	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	729	Sudan	SDN	0	29.95650159	16.02643066	Subscriptions per 100 inhabitants	0			[2000,2005-2008]: Canar counted as fixed line. [2000,2005]: Estimate.	[2000,2005-2008]: Canar comptabilisé comme ligne fixe. [2000,2005]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.07	4.76	11.9	20.36	28.95	36.11	41.54	68.78	74.36	72.85	72.2	70.53	70.53	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	732	Western Sahara	ESH	0	-13.13515523	24.66265342	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	740	Suriname	SUR	1	-55.90626394	4.132603197	Subscriptions per 100 inhabitants	0			[2007-2008,2014-2015]: Estimate.	[2007-2008,2014-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8.8	46.6	63.34	74.45	127.5	146.86	99.28	100.71	106.46	161.07	170.57	180.69	180.69	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	18	Southern Africa	1	748	Eswatini	SWZ	1	31.50149288	-26.56471011	Subscriptions per 100 inhabitants	0			[2007,2013-2015]: Estimate.	[2007,2013-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	3.1	18.11	22.36	33.48	46.07	56.61	60.83	63.24	65.39	71.47	72.32	73.2	73.2	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	752	Sweden	SWE	1	14.3775338	60.60103109	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	71.82	100.82	105.69	110.46	108.44	112.13	117.16	121.22	124.57	125.53	127.84	130.38	130.38	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	155	Western Europe	1	756	Switzerland	CHE	1	8.223158	46.96617097	Subscriptions per 100 inhabitants	0			[2008,2013-2015]: Estimate.	[2008,2013-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	64.73	92.25	99.39	108.52	116.25	120.4	123.16	127.38	132.06	136.78	136.68	142.01	142.01	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	760	Syrian Arab Republic	SYR	1	38.50466565	35.01676176	Subscriptions per 100 inhabitants	0			[2000]: Estimate.	[2000]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.18000000000000002	16.24	24.86	31.87	34.68	47.65	54.32	59.24	59.3	56.13	63.86	62.45	62.45	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	143	Central Asia	1	762	Tajikistan	TJK	1	69.294998	38.43069666	Subscriptions per 100 inhabitants	0			[2009,2011-2015]: Estimate.	[2009,2011-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.02	3.89	30.92	29.99	50.49	65.79	77.89	80.92	81.51	91.83	95.13	98.59	98.59	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	764	Thailand	THA	1	101.0202951	15.13089239	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	4.9	46.46	60.9	80.17	93.43	99.51	108.02	116.33	127.29	140.05	144.44	125.81	125.81	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	768	Togo	TGO	1	0.97835765	8.532096072	Subscriptions per 100 inhabitants	0			[2010-2013]: Including active subscriptions using CDMA (Code Division Multiple Access) and GSM (Global System for Mobiles).	[2010-2013]: Y compris les lignes mobiles GSM et AMRC actives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.03	7.83	12.45	20.4	25.88	35.6	41.27	41.64	49.86	62.53	64.58	64.95	64.95	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	772	Tokelau	TKL	0	-171.8154473	-9.214545558	Subscriptions per 100 inhabitants	0					[2000,2005]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	0.0											0.0	2005
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	776	Tonga	TON	1	-175.1959991	-21.19511329	Subscriptions per 100 inhabitants	0			[2000,2005-2006,2009-2010,2012-2013]: Estimate. [2014-2015]: Provisional data.	[2000,2005-2006,2009-2010,2012-2013]: Données estimatives. [2014-2015]: Estimation partielle.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.18000000000000002	29.59	29.57	45.48	49.03	51.18	52.16	52.6	53.36	54.59	64.28	65.61	65.61	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	780	Trinidad and Tobago	TTO	1	-61.29389504	10.41877263	Subscriptions per 100 inhabitants	0			[2007]: Only one telecom provider.	[2007]: Un seul fournisseur d’accès télécom.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	12.77	71.25	116.52	115.25	137.2	139.61	142.63	136.99	140.84	144.94	147.34	157.67	157.67	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	784	United Arab Emirates	ARE	1	53.98279159	23.43322219	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	47.19	109.29	113.2	133.36	137.64	138.27	129.43	131.4	149.64	171.87	178.06	187.35	187.35	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	788	Tunisia	TUN	1	9.572737411	34.11439971	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.25	56.52	72.23	76.34	82.78	93.21	104.54	115.2	118.11	115.6	128.49	129.93	129.93	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	792	Turkey	TUR	1	35.42890329	38.9899684	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	25.54	64.37	76.74	89.18	93.55	88.12	85.63	89.41	91.46	92.96	94.79	96.02	96.02	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	143	Central Asia	1	795	Turkmenistan	TKM	1	58.9787665	40.0912346	Subscriptions per 100 inhabitants	0			[2005-2006,2011-2015]: Estimate. [2006]: Excluding data-only subscriptions.	[2005-2006,2011-2015]: Données estimatives. [2006]: À l’exclusion des abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.17	2.21	4.52	7.86	23.08	42.84	63.42	103.79	114.06	116.89	135.78	145.94	145.94	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	796	Turks and Caicos Islands	TCA	0	-71.745121	21.80780585	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	798	Tuvalu	TUV	1	178.6679611	-7.460048071	Subscriptions per 100 inhabitants	0			[2009]: Natural disasters impacted telecommunication network. [2012-2015]: Estimate.	[2009]: Les désastres naturels ont impacté les réseaux de télécommunication. [2012-2015]: Données estimatives.	[2000,2005-2007,2009-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005-2007,2009-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	13.41	16.44	18.44		10.2	16.28	21.64	28.4	34.43	38.41	40.34	40.34	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	800	Uganda	UGA	1	32.39100438	1.279557331	Subscriptions per 100 inhabitants	0			[2007]: Estimate. [2008-2015]: Data as at the end of December.	[2007]: Données estimatives. [2008-2015]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.52	4.58	6.76	13.65	26.92	28.55	37.74	47.5	45.0	48.08	52.43	50.37	50.37	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	804	Ukraine	UKR	1	31.40270802	49.00735945	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.67	63.67	104.7	118.41	119.84	118.75	117.11	121.34	130.34	138.06	144.08	144.02	144.02	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	807	North Macedonia	MKD	1	21.7007909	41.60048068	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	5.64	54.11	60.36	85.59	93.75	92.51	102.44	105.2	106.17	106.17	105.5	105.38	105.38	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	818	Egypt	EGY	1	29.77468534	26.57438204	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.06	18.99	24.66	40.54	54.69	72.1	90.5	105.08	119.92	121.51	114.31	110.99	110.99	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	826	United Kingdom of Great Britain and Northern Ireland	GBR	1	-2.23830539	53.27691757	Subscriptions per 100 inhabitants	0			[2007]: Data as at the end of September. [2008]: Break in the time series. [2008]: Excluding data-only subscriptions.	[2007]: Données à la fin de septembre. [2008]: Discontinuité dans la série. [2008]: À l’exclusion des abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	73.71	108.59	115.6	121.1	122.19	123.95	123.63	123.6	124.76	124.61	123.58	125.75	125.75	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	833	Isle of Man	IMN	0	-4.538190305	54.22880901	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	834	United Republic of Tanzania	TZA	1	34.80521182	-6.265332606	Subscriptions per 100 inhabitants	0			[2008]: Data as at the end of June.	[2008]: Données à la fin de juin.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.32	7.63	14.04	20.07	30.71	40.03	46.66	55.37	56.96	55.72	62.77	75.86	75.86	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	21	Northern America	1	840	United States of America	USA	1	-99.13830311	39.5277871	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	38.47	68.32	76.29	82.06	85.21	88.62	91.31	94.44	96.01	97.08	110.2	117.59	117.59	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	850	United States Virgin Islands	VIR	0	-64.76960113	17.73297693	Subscriptions per 100 inhabitants	0			[2000,2005]: Estimate.	[2000,2005]: Données estimatives.	[2000,2005]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	32.25	74.51											74.51	2005
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	854	Burkina Faso	BFA	1	-1.742843829	12.27491081	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.22	4.72	7.35	13.05	20.63	25.33	36.73	48.03	60.61	66.38	71.73	80.64	80.64	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	858	Uruguay	URY	1	-56.01387025	-32.8002838	Subscriptions per 100 inhabitants	0			[2008-2015]: Including data-only subscriptions.	[2008-2015]: Y compris les abonnements aux services d'accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	12.37	34.73	69.97	89.99	104.75	122.35	131.59	140.61	147.13	154.62	160.8	160.21	160.21	2015
