goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	typeOfProductCode	typeOfProductDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2005	value_2010	value_2015	value_2016	value_2017	value_latest_year	latest_year
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0	0.0				0.0	2010
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	41.51912	42.77623	48.51825	48.72871	53.13211	53.13211	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.28256	46.79708	53.4437	54.09747	57.37483	57.37483	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	23.04654	28.47274	34.18182	34.25348	41.62605	41.62605	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	41.96027	48.49968	55.1736	55.8246	58.80804	58.80804	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	27.12851	40.33461	49.55199	53.33814	55.21317	55.21317	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.0	57.14286	41.66667	50.0	46.66667	46.66667	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	60.0	82.6087	78.26087	76.19048	86.36364	86.36364	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	39.39394	57.14286	35.48387	32.0	48.80952	48.80952	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	42.46575	60.53019	46.97674	47.91667	52.61757	52.61757	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	47.61905	38.61386	13.10345	11.56069	24.4898	24.4898	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	42.00299	64.60674	55.58867	58.71157	56.7297	56.7297	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	41.17647	68.75	7.69231	23.33333	39.13043	39.13043	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_ARMS	Arms																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available				100.0		100.0	2016
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	61.74863	76.76056	78.57143	75.61728	84.3318	84.3318	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	54.05954	51.65315	77.2298	71.82648	81.3566	81.3566	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	29.26829	46.15385	58.06452	56.73077	54.62963	54.62963	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	53.95869	48.87892	78.55641	72.06601	83.25256	83.25256	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	51.08696	24.62687	64.89362	70.73171	67.52137	67.52137	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		25.0	100.0	100.0	20.0	20.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		100.0				100.0	2010
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	17.1875	47.22222	53.11526		71.69118	71.69118	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	47.73157	59.39713	67.65769		72.997	72.997	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	29.08367	59.65347	49.93679		67.25664	67.25664	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	52.85346	60.84763	71.20949		73.37526	73.37526	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	34.54545	54.43787	62.21198		76.31579	76.31579	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		100.0	64.28571		88.88889	88.88889	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available			100.0		100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_AGR	Agricultural products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		ALP	All products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_CLTH	Clothing																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_IND	Industrial products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_TXT	Textiles																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_ARMS	Arms																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	48.07692	25.24272	40.0	25.75758	30.90909	30.90909	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	51.01833	38.81521	48.92027	31.51951	42.89834	42.89834	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	21.2766	9.48276	20.45455	23.92638	53.80952	53.80952	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	55.886	44.96568	54.97925	34.7398	42.22222	42.22222	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	14.28571	19.44444	12.5	11.76471	32.14286	32.14286	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available			0.0		0.0	0.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	100.0	100.0		100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	53.8206	67.24942	71.11623	72.01087	76.13365	76.13365	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	44.82003	55.61151	61.18245	62.39897	67.17025	67.17025	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	26.31579	31.23667	32.93344	30.18293	39.20891	39.20891	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	48.33585	61.1549	71.34107	75.13733	76.71345	76.71345	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.0	57.32648	63.14433	69.66102	76.19048	76.19048	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		0.0	0.0			0.0	2015
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	48.4899	48.78293	50.67202	51.0607	52.49673	52.49673	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	56.5685	57.27343	55.49734	55.10311	55.95967	55.95967	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	49.84375	54.90798	49.75358	46.18258	48.85932	48.85932	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	57.09872	57.56854	55.8893	55.78172	56.36547	56.36547	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	63.6484	66.08997	61.13734	57.99517	61.18161	61.18161	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	61.53846	58.33333	67.85714	64.91228	75.92593	75.92593	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	81.81818	88.88889	91.66667	90.90909	93.33333	93.33333	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_AGR	Agricultural products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		ALP	All products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_CLTH	Clothing																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_IND	Industrial products																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_TXT	Textiles																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_ARMS	Arms																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918		AGG_OIL	Oil																		
