goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_latest_year	latest_year
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2003]: Out of 1 local breeds, 100% are of unknown status // [2004-2008]: Out of 3 local breeds, 100% are of unknown status // [2009-2019]: Out of 10 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2001]: No information on local breeds // [2002-2019]: Out of 3 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2001]: Out of 6 local breeds, 100% are of unknown status // [2002-2008]: Out of 7 local breeds, 100% are of unknown status // [2009-2019]: Out of 13 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	PERCENT	Percentage			G	Global		[2000]: Out of 33 local breeds, 70% are of unknown status // [2001]: Out of 50 local breeds, 66% are of unknown status // [2002]: Out of 53 local breeds, 62% are of unknown status // [2003]: Out of 71 local breeds, 42% are of unknown status // [2004]: Out of 77 local breeds, 43% are of unknown status // [2005]: Out of 80 local breeds, 44% are of unknown status // [2006-2008]: Out of 81 local breeds, 43% are of unknown status // [2009]: Out of 118 local breeds, 60% are of unknown status // [2010]: Out of 119 local breeds, 60% are of unknown status // [2011]: Out of 122 local breeds, 58% are of unknown status // [2012]: Out of 123 local breeds, 58% are of unknown status // [2013]: Out of 124 local breeds, 57% are of unknown status // [2014]: Out of 124 local breeds, 58% are of unknown status // [2015-2016]: Out of 125 local breeds, 58% are of unknown status // [2017-2019]: Out of 130 local breeds, 54% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2018-2019]: E: Estimated data // [2001-2017]: C: Country data	80.0	35.29412	40.0	63.41463	59.09091	57.77778	54.34783	52.17391	58.69565	55.31915	56.25	54.90196	55.76923	56.60377	57.69231	58.49057	58.49057	68.33333	68.33333	68.33333	68.33333	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 6 local breeds, 100% are of unknown status // [2009-2019]: Out of 7 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 31 local breeds, 100% are of unknown status // [2009-2019]: Out of 62 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	PERCENT	Percentage			G	Global		[2000]: Out of 62 local breeds, 37% are of unknown status // [2001]: Out of 63 local breeds, 37% are of unknown status // [2002-2003]: Out of 165 local breeds, 72% are of unknown status // [2004-2006]: Out of 166 local breeds, 71% are of unknown status // [2007]: Out of 167 local breeds, 71% are of unknown status // [2008]: Out of 168 local breeds, 70% are of unknown status // [2009]: Out of 254 local breeds, 80% are of unknown status // [2010]: Out of 254 local breeds, 81% are of unknown status // [2011]: Out of 254 local breeds, 83% are of unknown status // [2012]: Out of 277 local breeds, 74% are of unknown status // [2013]: Out of 278 local breeds, 73% are of unknown status // [2014]: Out of 279 local breeds, 73% are of unknown status // [2015-2019]: Out of 282 local breeds, 72% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2004,2006-2008,2012-2017]: C: Country data // [2005,2009-2011,2018-2019]: E: Estimated data	92.30769	92.5	85.10638	85.10638	85.41667	85.41667	85.41667	87.7551	90.0	90.0	89.3617	88.37209	83.56164	84.0	84.21053	84.81013	83.5443	83.5443	83.5443	83.5443	83.5443	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	PERCENT	Percentage			G	Global		[2000]: Out of 5 local breeds, 0% are of unknown status // [2001-2004]: Out of 10 local breeds, 10% are of unknown status // [2005-2007]: Out of 10 local breeds, 40% are of unknown status // [2008]: Out of 31 local breeds, 6% are of unknown status // [2009-2011]: Out of 46 local breeds, 37% are of unknown status // [2012]: Out of 46 local breeds, 48% are of unknown status // [2013-2017]: Out of 47 local breeds, 43% are of unknown status // [2018-2019]: Out of 49 local breeds, 33% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2004,2008,2010,2013,2017-2018]: C: Country data // [2003,2005-2007,2009,2011-2012,2014-2016,2019]: E: Estimated data	60.0	88.88889	88.88889	88.88889	88.88889	100.0	100.0	100.0	34.48276	34.48276	34.48276	34.48276	20.83333	3.7037	3.7037	3.7037	3.7037	3.7037	15.15152	15.15152	15.15152	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	PERCENT	Percentage			G	Global		[2000]: Out of 39 local breeds, 10% are of unknown status // [2001]: Out of 39 local breeds, 18% are of unknown status // [2002]: Out of 47 local breeds, 23% are of unknown status // [2003-2004]: Out of 56 local breeds, 20% are of unknown status // [2005]: Out of 56 local breeds, 34% are of unknown status // [2006-2007]: Out of 61 local breeds, 28% are of unknown status // [2008]: Out of 62 local breeds, 26% are of unknown status // [2009]: Out of 84 local breeds, 44% are of unknown status // [2010]: Out of 85 local breeds, 39% are of unknown status // [2011]: Out of 85 local breeds, 38% are of unknown status // [2012]: Out of 85 local breeds, 36% are of unknown status // [2013,2015-2016]: Out of 91 local breeds, 33% are of unknown status // [2014]: Out of 91 local breeds, 43% are of unknown status // [2017]: Out of 91 local breeds, 32% are of unknown status // [2018-2019]: Out of 92 local breeds, 30% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2018]: C: Country data // [2019]: E: Estimated data	77.14286	78.125	80.55556	82.22222	82.22222	91.89189	90.90909	93.18182	91.30435	93.61702	96.15385	96.22642	94.44444	93.44262	94.23077	90.16393	91.80328	90.32258	90.625	90.625	90.625	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	Out of 1 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 6 local breeds, 100% are of unknown status // [2009-2019]: Out of 22 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	858	Uruguay	005	South America	Country	URY	1	-56.01387025	-32.8002838	PERCENT	Percentage			G	Global		[2000-2002]: Out of 4 local breeds, 25% are of unknown status // [2003]: Out of 4 local breeds, 50% are of unknown status // [2004]: Out of 5 local breeds, 20% are of unknown status // [2005-2008]: Out of 5 local breeds, 60% are of unknown status // [2009]: Out of 23 local breeds, 91% are of unknown status // [2010]: Out of 23 local breeds, 87% are of unknown status // [2011-2014]: Out of 25 local breeds, 80% are of unknown status // [2015-2016]: Out of 25 local breeds, 84% are of unknown status // [2017]: Out of 27 local breeds, 78% are of unknown status // [2018-2019]: Out of 32 local breeds, 56% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2005,2019]: E: Estimated data // [2003-2004,2006-2018]: C: Country data	66.66667	66.66667	66.66667	100.0	75.0	50.0	50.0	50.0	50.0	50.0	33.33333	60.0	60.0	60.0	60.0	75.0	75.0	83.33333	71.42857	71.42857	71.42857	2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	860	Uzbekistan	143	Central Asia	Country	UZB	1	63.11944558	41.77560518	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2002]: Out of 2 local breeds, 100% are of unknown status // [2003-2008]: Out of 6 local breeds, 100% are of unknown status // [2009-2019]: Out of 21 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	862	Venezuela (Bolivarian Republic of)	005	South America	Country	VEN	1	-66.15642084	7.121324748	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: Out of 2 local breeds, 100% are of unknown status // [2009-2019]: Out of 27 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	876	Wallis and Futuna Islands	061	Polynesia	Country	WLF	0	-176.2034788	-13.28471201	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	No information on local breeds	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
2	2.5	2.5.2	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	2019.Q2.G.01	882	Samoa	061	Polynesia	Country	WSM	1	-172.4430749	-13.61541469	PERCENT	Percentage			G	Global	[2000]: NA // [2001]: NA // [2002]: NA // [2003]: NA // [2004]: NA // [2005]: NA // [2006]: NA // [2007]: NA // [2008]: NA // [2009]: NA // [2010]: NA // [2011]: NA // [2012]: NA // [2013]: NA // [2014]: NA // [2015]: NA // [2016]: NA // [2017]: NA // [2018]: NA // [2019]: NA	[2000-2008]: No information on local breeds // [2009-2019]: Out of 3 local breeds, 100% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		NA: Data nature not available																						2019
